Company_ID,Industry,Years_in_Business,Annual_Revenue_M,Website_Visits_30d,Whitepaper_Downloads,Credit_Score_Proxy,Prior_Amex_Relationship,Converted
6333,Retail,3,41.12,5,0,714,0,0
6334,Tech,7,45.78,3,0,706,1,0
6335,Healthcare,7,9.12,7,0,790,0,0
6336,Retail,4,44.68,11,1,684,0,1
6337,Healthcare,23,6.43,5,0,612,0,0
6338,Tech,5,14.12,3,0,683,0,0
6339,Retail,17,40.51,3,0,743,0,1
6340,Healthcare,4,45.08,3,0,615,0,0
6341,Consulting,23,34.36,2,2,701,0,1
6342,Consulting,13,5.69,8,0,633,0,0
6343,Tech,16,26.39,3,0,717,1,1
6344,Retail,16,28.85,1,0,794,0,0
6345,Manufacturing,2,14.45,2,0,628,0,0
6346,Retail,18,49.57,5,0,715,0,0
6347,Consulting,1,17.11,4,0,752,0,0
6348,Healthcare,18,10.91,5,0,784,0,0
6349,Manufacturing,8,5.95,4,1,794,1,0
6350,Tech,11,19.24,2,0,716,0,0
6351,Manufacturing,24,34.78,8,0,752,0,0
6352,Tech,24,11.96,8,0,755,0,0
6353,Manufacturing,15,38.59,6,0,713,0,1
6354,Tech,16,7.2,2,0,646,0,0
6355,Tech,17,22.3,8,0,742,0,0
6356,Manufacturing,17,35.27,5,1,778,0,0
6357,Manufacturing,12,7.2,4,0,633,1,0
6358,Tech,10,30.09,4,0,725,0,0
6359,Consulting,20,40.05,4,2,683,0,1
6360,Manufacturing,6,29.98,3,1,717,0,1
6361,Retail,8,25.82,3,1,677,0,0
6362,Healthcare,13,42.0,4,0,722,0,0
6363,Tech,2,49.28,7,0,743,0,0
6364,Tech,19,9.47,4,0,673,1,0
6365,Healthcare,22,34.72,7,0,684,0,0
6366,Consulting,10,4.49,5,0,682,0,0
6367,Healthcare,4,2.62,7,0,766,0,0
6368,Manufacturing,12,14.4,5,2,776,0,1
6369,Healthcare,18,48.56,6,0,619,0,1
6370,Tech,7,27.83,6,1,712,0,0
6371,Healthcare,20,13.78,4,0,697,1,0
6372,Retail,24,7.06,2,1,673,0,0
6373,Manufacturing,24,46.05,3,0,735,0,0
6374,Healthcare,23,18.44,11,0,700,0,0
6375,Tech,4,15.68,10,0,776,0,0
6376,Manufacturing,7,42.97,6,0,718,0,0
6377,Tech,10,30.42,6,1,659,0,0
6378,Consulting,15,8.85,4,0,694,0,0
6379,Retail,12,21.36,5,0,667,1,0
6380,Consulting,1,46.45,10,0,779,0,0
6381,Retail,20,45.11,8,0,717,0,0
6382,Healthcare,18,3.97,4,0,748,0,0
6383,Manufacturing,16,13.8,5,1,635,1,0
6384,Healthcare,5,8.15,6,0,692,0,0
6385,Retail,19,26.92,4,0,673,1,0
6386,Retail,4,37.62,7,0,647,0,0
6387,Retail,6,15.13,6,0,697,0,0
6388,Tech,17,38.02,5,0,693,0,1
6389,Manufacturing,7,33.6,2,1,657,0,1
6390,Healthcare,24,36.55,7,1,707,0,1
6391,Healthcare,23,47.44,6,2,735,0,0
6392,Consulting,7,21.52,8,0,752,0,1
6393,Retail,9,17.46,2,1,672,1,0
6394,Retail,13,34.35,6,0,706,0,0
6395,Retail,20,40.47,7,0,648,0,0
6396,Healthcare,14,9.98,7,0,630,0,0
6397,Consulting,16,42.42,3,0,687,0,0
6398,Tech,23,3.36,6,1,667,0,0
6399,Manufacturing,9,0.82,5,0,607,0,0
6400,Tech,15,8.34,2,0,734,1,0
6401,Healthcare,5,48.94,4,0,691,0,0
6402,Retail,18,26.42,2,1,717,0,0
6403,Manufacturing,21,2.81,2,0,726,0,0
6404,Healthcare,20,49.86,2,0,804,0,1
6405,Healthcare,8,37.37,6,0,716,0,0
6406,Healthcare,15,41.98,3,0,695,0,0
6407,Manufacturing,21,11.04,3,0,683,0,0
6408,Manufacturing,9,5.72,3,0,719,0,0
6409,Consulting,19,26.0,12,0,634,0,1
6410,Consulting,22,38.72,6,0,629,0,0
6411,Tech,6,32.07,5,0,717,0,0
6412,Manufacturing,4,31.74,5,1,692,0,0
6413,Manufacturing,11,37.98,9,0,702,1,0
6414,Manufacturing,10,11.74,5,0,648,0,0
6415,Consulting,3,33.25,7,0,773,0,1
6416,Healthcare,1,19.91,3,1,605,1,0
6417,Retail,12,3.95,5,0,715,0,0
6418,Consulting,23,10.51,7,0,659,0,0
6419,Manufacturing,15,39.8,5,1,652,0,0
6420,Consulting,15,44.85,5,2,833,0,1
6421,Tech,21,14.5,4,0,676,0,0
6422,Manufacturing,14,9.92,6,0,702,0,0
6423,Tech,7,1.82,5,0,741,0,0
6424,Manufacturing,17,47.41,4,1,752,0,1
6425,Consulting,24,34.35,6,0,770,1,0
6426,Healthcare,19,47.87,9,0,670,0,1
6427,Retail,7,43.26,5,0,776,0,0
6428,Tech,3,17.35,6,0,664,0,0
6429,Consulting,3,6.08,7,0,703,0,1
6430,Healthcare,18,25.2,5,0,699,0,0
6431,Consulting,20,1.83,5,1,713,0,0
6432,Tech,22,7.92,7,0,654,0,0
6433,Retail,14,12.05,2,0,706,0,0
6434,Consulting,3,33.45,14,0,726,0,1
6435,Manufacturing,7,25.74,3,0,672,0,0
6436,Healthcare,7,15.47,3,2,670,0,0
6437,Consulting,5,28.46,7,0,696,0,0
6438,Healthcare,3,6.7,5,0,687,0,0
6439,Manufacturing,18,37.91,3,0,764,1,0
6440,Retail,15,35.75,6,1,717,0,0
6441,Retail,20,11.22,10,1,740,0,0
6442,Manufacturing,14,30.52,3,0,708,0,0
6443,Healthcare,4,25.41,5,0,725,0,1
6444,Consulting,24,3.51,4,0,792,0,0
6445,Manufacturing,8,14.27,4,1,731,0,0
6446,Tech,21,49.97,5,0,667,1,1
6447,Healthcare,13,5.43,1,1,646,0,0
6448,Retail,22,25.57,6,0,641,0,0
6449,Manufacturing,8,42.54,2,0,647,0,1
6450,Retail,15,15.38,4,1,693,0,0
6451,Healthcare,17,13.41,13,0,748,0,0
6452,Retail,5,44.59,9,0,676,0,1
6453,Manufacturing,20,15.59,4,1,753,0,0
6454,Healthcare,4,32.75,1,0,623,0,0
6455,Tech,11,37.15,6,0,693,0,1
6456,Manufacturing,18,39.54,8,0,706,0,0
6457,Consulting,10,49.74,7,0,704,0,1
6458,Manufacturing,17,40.26,5,0,731,0,0
6459,Healthcare,15,33.02,7,0,732,0,0
6460,Manufacturing,6,44.83,6,0,721,0,0
6461,Tech,23,45.33,6,1,664,0,0
6462,Tech,21,48.67,6,2,738,0,1
6463,Consulting,16,38.94,6,0,664,1,0
6464,Retail,15,10.15,4,2,672,0,0
6465,Healthcare,8,35.64,7,0,727,0,1
6466,Healthcare,9,4.22,8,0,672,0,0
6467,Retail,11,16.24,4,1,647,0,1
6468,Tech,2,6.23,3,2,708,1,0
6469,Tech,13,47.52,1,1,675,1,0
6470,Manufacturing,4,17.27,6,0,688,0,0
6471,Consulting,9,35.8,2,1,720,1,0
6472,Consulting,5,28.78,3,0,756,0,0
6473,Consulting,19,5.82,4,0,715,0,0
6474,Manufacturing,22,28.29,9,2,684,0,1
6475,Consulting,3,33.22,4,0,715,1,0
6476,Retail,21,44.14,5,0,729,0,0
6477,Manufacturing,3,3.97,4,1,777,1,1
6478,Retail,6,15.13,2,0,699,0,0
6479,Manufacturing,10,34.77,8,1,651,0,1
6480,Consulting,5,2.2,9,2,593,0,0
6481,Retail,3,10.58,9,0,719,0,1
6482,Retail,22,11.32,7,0,697,1,0
6483,Retail,24,33.63,4,0,697,1,0
6484,Manufacturing,7,14.66,4,0,596,0,0
6485,Healthcare,22,30.18,9,0,749,0,1
6486,Consulting,18,48.28,4,2,658,1,0
6487,Retail,23,39.77,11,2,719,0,1
6488,Healthcare,8,16.98,8,0,782,0,0
6489,Consulting,1,23.88,4,1,645,0,0
6490,Consulting,4,10.43,5,0,749,0,0
6491,Retail,24,1.28,5,0,678,1,0
6492,Retail,7,14.84,6,0,706,0,0
6493,Manufacturing,14,18.79,2,0,728,0,1
6494,Healthcare,13,28.44,7,2,658,0,0
6495,Healthcare,10,47.23,6,1,716,0,1
6496,Retail,23,47.42,2,1,705,1,0
6497,Consulting,18,3.97,5,1,688,0,0
6498,Retail,1,30.92,3,0,694,0,0
6499,Consulting,4,2.6,2,1,683,0,0
6500,Consulting,16,32.58,7,0,636,0,0
6501,Retail,16,6.33,3,0,739,1,1
6502,Tech,18,47.35,3,0,657,0,0
6503,Healthcare,8,43.28,0,0,728,0,0
6504,Consulting,10,1.61,7,0,608,0,0
6505,Consulting,16,39.22,6,0,725,0,0
6506,Tech,23,31.98,6,0,612,0,0
6507,Manufacturing,24,25.02,4,1,753,0,0
6508,Tech,11,30.33,5,0,660,0,0
6509,Tech,6,34.07,3,0,740,1,0
6510,Consulting,1,44.28,10,0,733,0,0
6511,Healthcare,12,38.48,2,0,679,0,0
6512,Tech,6,28.98,2,1,756,0,0
6513,Manufacturing,13,41.32,3,0,647,0,0
6514,Retail,17,49.35,10,0,664,0,0
6515,Tech,1,15.36,5,0,596,0,0
6516,Tech,8,6.36,6,0,652,0,0
6517,Manufacturing,22,36.71,5,1,718,0,1
6518,Healthcare,8,48.94,8,1,698,0,1
6519,Tech,24,6.28,7,0,707,0,0
6520,Tech,11,21.87,0,0,704,0,0
6521,Healthcare,14,3.58,9,0,716,1,0
6522,Manufacturing,24,38.94,5,0,700,1,0
6523,Tech,10,47.46,6,0,712,0,0
6524,Healthcare,15,25.2,5,0,630,1,1
6525,Tech,7,20.77,5,0,657,0,0
6526,Retail,7,45.43,2,0,662,1,0
6527,Consulting,10,7.1,5,2,706,1,0
6528,Retail,4,44.63,4,0,734,1,1
6529,Tech,18,19.91,2,0,688,1,0
6530,Manufacturing,10,28.19,6,0,665,1,0
6531,Consulting,19,26.65,6,0,675,0,0
6532,Retail,14,30.99,5,0,710,1,0
6533,Healthcare,13,47.14,3,0,704,0,0
6534,Manufacturing,15,47.58,4,1,782,1,0
6535,Retail,16,41.64,4,0,748,0,0
6536,Healthcare,2,9.98,4,0,621,0,0
6537,Tech,4,17.01,5,1,663,0,1
6538,Healthcare,21,24.65,5,1,678,0,0
6539,Retail,18,45.32,6,0,760,0,1
6540,Retail,17,26.28,3,0,697,0,0
6541,Tech,10,48.88,7,0,752,0,0
6542,Healthcare,21,49.2,4,1,733,0,0
6543,Healthcare,9,30.13,5,1,700,0,0
6544,Tech,15,43.94,4,0,659,0,0
6545,Healthcare,12,49.96,4,1,762,0,1
6546,Tech,21,42.56,3,1,612,0,0
6547,Manufacturing,9,33.02,1,0,681,0,0
6548,Retail,14,42.33,2,0,657,0,0
6549,Manufacturing,13,4.59,4,1,651,0,0
6550,Consulting,6,31.92,3,1,719,0,0
6551,Consulting,19,11.22,3,0,715,0,0
6552,Consulting,4,6.25,3,0,680,0,0
6553,Tech,20,44.7,4,0,731,1,0
6554,Healthcare,17,32.16,4,0,751,0,0
6555,Manufacturing,19,12.56,7,1,776,0,0
6556,Manufacturing,3,19.65,3,0,606,0,0
6557,Manufacturing,14,48.68,5,0,777,0,0
6558,Manufacturing,17,43.18,2,0,749,0,0
6559,Consulting,13,1.27,3,0,704,1,0
6560,Manufacturing,9,49.0,6,0,620,0,0
6561,Healthcare,1,18.74,6,1,751,0,0
6562,Consulting,17,34.92,5,2,727,1,1
6563,Manufacturing,16,35.78,2,1,749,0,1
6564,Tech,18,45.63,7,2,742,0,0
6565,Retail,2,44.31,8,0,672,0,0
6566,Retail,14,14.45,4,1,758,0,0
6567,Retail,22,32.36,11,2,747,1,0
6568,Consulting,23,19.99,7,0,702,0,0
6569,Manufacturing,17,26.51,1,0,681,0,0
6570,Consulting,3,27.96,6,0,685,0,0
6571,Healthcare,2,20.12,9,0,789,0,0
6572,Tech,8,23.46,2,1,744,0,0
6573,Tech,2,10.81,6,2,680,0,0
6574,Retail,2,30.58,7,0,695,0,0
6575,Retail,9,38.07,7,0,688,0,1
6576,Retail,20,21.77,4,2,679,0,0
6577,Manufacturing,21,48.9,5,0,665,0,0
6578,Healthcare,6,3.33,6,1,647,1,0
6579,Healthcare,12,29.66,6,0,666,0,0
6580,Healthcare,9,29.39,7,0,702,0,0
6581,Healthcare,7,2.3,6,0,733,0,0
6582,Retail,12,11.62,9,0,669,0,0
6583,Tech,5,45.32,2,0,673,0,0
6584,Retail,16,27.45,9,0,656,0,0
6585,Healthcare,5,22.1,5,0,638,0,0
6586,Retail,12,21.07,5,0,692,0,0
6587,Healthcare,24,44.46,3,0,772,0,1
6588,Consulting,20,18.67,5,0,588,1,0
6589,Tech,9,43.03,5,0,718,0,0
6590,Consulting,23,15.81,6,0,662,0,0
6591,Manufacturing,7,26.81,6,0,706,0,1
6592,Retail,19,7.62,1,0,654,0,0
6593,Manufacturing,20,41.34,5,0,762,1,0
6594,Retail,23,36.93,1,0,713,0,0
6595,Consulting,11,26.74,6,0,653,0,0
6596,Healthcare,21,1.78,4,0,763,0,1
6597,Healthcare,12,24.32,5,0,665,0,0
6598,Retail,3,11.65,3,0,698,1,0
6599,Healthcare,17,20.96,2,0,688,1,0
6600,Consulting,7,42.89,5,0,748,0,0
6601,Healthcare,22,38.6,4,0,700,0,1
6602,Consulting,10,12.48,8,0,795,0,0
6603,Manufacturing,23,49.26,1,0,744,0,0
6604,Consulting,15,45.21,9,1,650,0,0
6605,Tech,2,26.67,7,0,825,0,0
6606,Tech,13,26.74,6,0,688,1,0
6607,Tech,4,45.11,3,0,679,0,0
6608,Retail,18,31.99,2,0,711,1,0
6609,Retail,24,27.07,6,0,665,0,0
6610,Retail,23,37.58,3,0,788,0,0
6611,Consulting,1,12.14,3,0,741,1,0
6612,Retail,2,43.98,4,2,744,0,0
6613,Manufacturing,2,26.81,6,0,710,0,0
6614,Tech,4,30.37,2,0,713,0,1
6615,Consulting,3,4.95,4,2,761,0,0
6616,Tech,17,15.82,5,0,647,0,0
6617,Retail,14,21.62,2,1,713,0,0
6618,Consulting,2,20.99,7,0,715,1,1
6619,Healthcare,16,39.03,5,0,703,0,1
6620,Manufacturing,11,14.47,6,0,818,1,0
6621,Retail,13,9.51,6,0,687,0,0
6622,Retail,1,29.34,7,1,671,0,0
6623,Manufacturing,23,30.94,4,1,768,0,0
6624,Manufacturing,2,6.52,3,0,792,0,0
6625,Healthcare,2,0.62,2,1,726,0,0
6626,Retail,21,45.92,2,0,717,0,0
6627,Retail,5,4.44,3,0,799,0,0
6628,Tech,4,44.94,5,0,742,0,1
6629,Consulting,12,20.26,3,0,667,0,0
6630,Consulting,3,32.83,10,0,694,0,0
6631,Tech,20,9.69,3,0,722,0,0
6632,Consulting,10,41.28,4,0,600,1,1
6633,Manufacturing,20,9.42,7,0,842,0,0
6634,Consulting,18,19.63,8,0,684,0,1
6635,Consulting,21,12.28,3,0,668,1,0
6636,Tech,21,41.96,6,0,709,0,0
6637,Healthcare,21,42.99,4,1,597,0,0
6638,Consulting,10,18.92,6,0,724,0,0
6639,Consulting,1,15.72,8,0,791,0,0
6640,Healthcare,6,38.79,2,0,754,1,0
6641,Tech,11,43.99,4,1,716,0,1
6642,Healthcare,2,31.39,1,0,639,0,0
6643,Tech,7,46.41,10,2,642,1,0
6644,Manufacturing,20,19.46,3,0,671,0,1
6645,Tech,21,8.02,8,2,711,0,1
6646,Manufacturing,21,9.39,8,1,718,1,0
6647,Manufacturing,21,33.66,7,0,663,0,0
6648,Tech,18,20.67,6,0,642,0,0
6649,Retail,21,8.24,6,0,601,0,0
6650,Tech,19,14.97,3,0,637,0,1
6651,Consulting,4,26.76,3,2,773,1,1
6652,Consulting,13,6.51,7,0,737,0,0
6653,Retail,18,0.67,2,1,766,0,0
6654,Manufacturing,20,45.91,4,0,664,1,0
6655,Retail,24,15.59,8,0,730,1,0
6656,Consulting,13,11.46,2,0,715,1,1
6657,Retail,19,35.07,3,0,668,0,1
6658,Tech,17,42.74,5,0,717,0,0
6659,Retail,1,31.8,1,1,794,0,1
6660,Manufacturing,6,13.1,4,0,734,1,0
6661,Tech,19,43.15,4,0,718,0,1
6662,Healthcare,20,25.77,3,1,759,0,0
6663,Consulting,1,19.37,4,2,649,0,0
6664,Consulting,8,30.43,4,2,719,1,0
6665,Retail,17,35.18,6,0,685,0,0
6666,Tech,21,29.89,5,1,624,0,0
6667,Healthcare,22,46.05,7,1,621,1,1
6668,Tech,15,31.59,1,0,657,0,0
6669,Consulting,18,43.99,3,1,689,0,0
6670,Tech,7,29.55,11,0,644,0,0
6671,Healthcare,16,16.82,7,0,699,1,0
6672,Retail,7,26.85,4,2,726,0,0
6673,Manufacturing,17,4.77,4,0,664,0,0
6674,Tech,4,11.89,5,0,772,0,0
6675,Manufacturing,12,38.43,4,0,749,0,1
6676,Consulting,13,33.24,7,0,643,1,0
6677,Retail,4,8.74,3,0,651,0,0
6678,Retail,21,22.18,1,0,769,0,0
6679,Tech,1,7.53,5,1,693,0,0
6680,Retail,1,42.86,4,2,727,0,1
6681,Tech,7,5.9,4,0,764,0,0
6682,Tech,9,32.88,5,2,671,0,0
6683,Manufacturing,1,30.55,6,2,670,1,1
6684,Retail,16,23.9,6,0,743,1,1
6685,Tech,18,14.27,5,0,751,0,0
6686,Manufacturing,22,20.5,5,1,770,0,0
6687,Healthcare,15,40.42,4,0,740,0,1
6688,Manufacturing,6,38.2,5,0,678,0,0
6689,Manufacturing,2,37.07,6,0,707,1,0
6690,Tech,9,37.62,7,2,680,0,1
6691,Consulting,4,7.62,3,0,705,0,0
6692,Consulting,13,5.41,8,0,781,1,0
6693,Consulting,23,43.14,1,1,693,1,0
6694,Manufacturing,22,41.94,9,0,733,0,1
6695,Tech,11,34.23,5,1,705,1,0
6696,Retail,13,30.49,4,0,675,0,0
6697,Manufacturing,11,18.66,4,0,673,0,0
6698,Manufacturing,19,11.59,2,0,741,0,0
6699,Tech,8,33.55,6,0,756,0,1
6700,Healthcare,7,45.7,4,0,639,0,1
6701,Manufacturing,16,22.13,6,0,685,0,0
6702,Healthcare,3,15.51,5,0,767,0,0
6703,Healthcare,17,13.9,6,0,710,0,0
6704,Consulting,18,1.67,1,2,682,0,0
6705,Tech,15,26.26,6,0,742,0,0
6706,Healthcare,17,49.42,6,2,692,1,1
6707,Tech,11,40.85,7,1,687,0,0
6708,Consulting,5,44.92,6,0,617,0,0
6709,Tech,16,31.25,7,0,649,0,0
6710,Manufacturing,15,24.33,5,0,740,0,0
6711,Healthcare,10,49.53,4,0,737,0,0
6712,Tech,14,22.63,5,1,655,0,1
6713,Retail,2,45.88,5,0,694,0,0
6714,Tech,16,38.21,3,0,695,0,1
6715,Healthcare,19,16.88,7,0,737,0,0
6716,Consulting,8,25.4,3,0,671,0,1
6717,Consulting,15,19.52,5,0,698,0,0
6718,Healthcare,10,7.24,1,0,733,0,0
6719,Manufacturing,5,18.16,4,1,703,0,0
6720,Manufacturing,20,44.5,9,0,587,0,0
6721,Consulting,16,37.76,6,1,772,1,0
6722,Consulting,21,14.24,4,0,718,0,0
6723,Healthcare,22,18.71,11,1,728,0,1
6724,Manufacturing,12,31.01,10,0,544,0,0
6725,Consulting,23,21.1,2,2,693,0,0
6726,Manufacturing,13,25.4,2,1,785,1,0
6727,Consulting,9,35.06,2,0,690,0,0
6728,Tech,17,23.63,2,1,685,0,0
6729,Retail,20,9.95,2,0,702,0,0
6730,Tech,12,26.27,6,0,801,0,0
6731,Consulting,5,18.13,2,1,676,0,0
6732,Retail,24,14.89,8,0,764,1,0
6733,Retail,12,16.74,10,0,683,0,0
6734,Consulting,1,22.23,5,1,672,0,0
6735,Consulting,20,44.39,5,0,697,0,1
6736,Manufacturing,16,36.84,5,0,650,0,0
6737,Consulting,12,33.56,5,1,660,0,0
6738,Healthcare,9,23.83,6,0,697,1,1
6739,Consulting,13,0.59,7,0,684,0,0
6740,Healthcare,17,17.36,5,1,682,0,0
6741,Consulting,17,40.75,4,0,693,0,0
6742,Manufacturing,4,19.71,5,1,630,0,0
6743,Healthcare,14,28.41,5,1,660,1,1
6744,Tech,19,10.63,5,1,724,0,0
6745,Healthcare,7,45.83,1,0,659,0,0
6746,Manufacturing,3,46.2,7,1,691,0,1
6747,Healthcare,1,7.73,9,0,644,0,0
6748,Consulting,12,36.35,5,1,798,0,0
6749,Consulting,15,4.22,8,1,713,0,1
6750,Manufacturing,11,30.13,2,0,710,1,1
6751,Retail,10,9.34,1,2,672,0,0
6752,Consulting,2,7.71,2,0,627,0,0
6753,Tech,4,0.7,5,2,708,1,1
6754,Manufacturing,17,47.07,4,0,699,0,0
6755,Healthcare,17,41.55,5,1,813,0,0
6756,Healthcare,8,4.34,3,0,635,0,0
6757,Tech,23,30.17,6,0,719,1,1
6758,Consulting,14,12.03,4,0,642,1,0
6759,Manufacturing,24,13.57,6,0,755,0,0
6760,Tech,4,43.77,2,0,751,0,0
6761,Consulting,6,6.16,6,0,758,0,0
6762,Manufacturing,19,30.27,4,0,676,0,0
6763,Healthcare,24,20.36,8,0,697,0,0
6764,Manufacturing,4,9.94,3,1,723,0,0
6765,Retail,3,22.87,6,2,711,0,0
6766,Manufacturing,20,47.05,9,1,721,0,1
6767,Retail,6,39.19,6,2,683,0,1
6768,Manufacturing,23,7.04,3,0,659,1,1
6769,Retail,7,42.55,4,2,682,0,0
6770,Healthcare,14,46.9,8,0,781,1,1
6771,Consulting,12,14.21,5,0,760,0,0
6772,Retail,16,17.0,5,2,736,1,1
6773,Retail,20,6.75,5,0,755,0,0
6774,Healthcare,8,17.57,7,0,671,0,0
6775,Retail,23,33.82,0,1,773,0,1
6776,Tech,2,13.97,3,1,636,0,1
6777,Healthcare,13,0.84,1,0,700,0,0
6778,Tech,8,17.26,3,0,712,0,0
6779,Healthcare,21,22.93,8,2,618,0,0
6780,Retail,20,28.53,4,0,677,0,0
6781,Tech,16,34.35,2,0,713,1,0
6782,Retail,4,3.56,10,0,573,0,0
6783,Healthcare,16,23.75,4,0,637,0,1
6784,Retail,20,13.68,7,0,695,0,0
6785,Tech,6,47.42,4,0,686,1,1
6786,Tech,4,18.31,6,0,644,1,0
6787,Retail,16,5.46,2,0,739,0,0
6788,Manufacturing,23,2.55,6,2,783,0,1
6789,Healthcare,23,13.64,2,0,687,0,0
6790,Healthcare,21,9.35,5,0,677,1,0
6791,Retail,13,32.67,5,1,611,0,1
6792,Manufacturing,5,42.42,7,0,655,0,1
6793,Tech,15,15.97,5,1,598,0,0
6794,Consulting,8,29.1,5,0,611,0,0
6795,Consulting,7,36.65,3,0,717,0,1
6796,Retail,14,20.23,6,1,716,0,0
6797,Manufacturing,7,3.78,6,0,701,0,0
6798,Manufacturing,22,11.84,1,0,735,0,0
6799,Healthcare,7,44.21,8,0,747,1,1
6800,Tech,23,41.31,1,0,644,0,0
6801,Manufacturing,18,4.78,5,0,665,0,0
6802,Consulting,10,11.59,6,1,761,0,0
6803,Tech,18,38.57,4,0,727,1,0
6804,Tech,14,24.55,3,0,745,0,0
6805,Retail,10,38.12,7,0,696,0,1
6806,Manufacturing,7,10.95,7,0,709,0,0
6807,Retail,7,47.66,4,0,688,0,0
6808,Manufacturing,7,39.29,2,0,730,0,0
6809,Healthcare,5,10.27,7,0,680,0,1
6810,Retail,1,28.14,4,1,741,0,0
6811,Retail,14,6.1,2,0,671,0,0
6812,Consulting,18,18.39,6,0,694,0,0
6813,Retail,13,33.15,4,1,623,0,0
6814,Manufacturing,8,16.84,8,1,609,0,1
6815,Consulting,8,33.01,2,0,736,0,0
6816,Retail,10,12.62,7,0,674,0,0
6817,Retail,17,36.2,3,0,728,1,0
6818,Healthcare,6,18.3,8,1,653,0,0
6819,Retail,15,39.63,4,0,690,0,0
6820,Tech,15,7.27,4,0,719,0,0
6821,Consulting,16,18.42,7,0,703,0,0
6822,Tech,8,23.46,8,0,688,0,0
6823,Consulting,19,21.48,12,0,706,0,0
6824,Healthcare,20,21.94,1,0,743,0,0
6825,Retail,15,22.52,2,0,694,1,0
6826,Retail,3,49.45,6,0,709,0,0
6827,Retail,6,10.06,6,1,724,0,0
6828,Consulting,8,38.55,9,0,690,0,0
6829,Retail,16,27.81,3,1,623,0,0
6830,Tech,15,20.97,5,2,684,1,0
6831,Retail,13,31.86,3,1,610,0,0
6832,Healthcare,20,42.75,2,2,648,0,0
6833,Tech,15,23.6,5,0,678,0,0
6834,Retail,18,43.31,9,0,768,0,1
6835,Retail,13,5.14,6,0,708,0,0
6836,Manufacturing,24,32.83,5,0,664,0,0
6837,Consulting,8,16.99,5,0,683,0,0
6838,Tech,14,19.64,3,1,699,0,1
6839,Manufacturing,11,28.77,0,1,661,0,0
6840,Healthcare,6,24.26,3,0,818,0,1
6841,Consulting,24,19.4,4,2,708,1,1
6842,Tech,1,15.76,11,1,711,0,0
6843,Retail,2,31.11,5,0,723,0,0
6844,Tech,13,25.53,9,2,623,1,0
6845,Retail,1,16.5,4,0,720,0,0
6846,Consulting,24,10.65,9,1,725,0,0
6847,Retail,24,38.84,7,0,695,0,0
6848,Healthcare,4,40.09,6,1,765,0,0
6849,Retail,24,11.08,2,0,691,0,0
6850,Healthcare,23,13.45,6,0,695,1,0
6851,Consulting,2,12.34,5,0,716,1,0
6852,Consulting,21,44.29,2,0,693,1,0
6853,Tech,20,38.82,3,1,713,0,0
6854,Healthcare,16,4.19,6,1,692,0,0
6855,Healthcare,3,41.72,6,1,674,0,0
6856,Manufacturing,17,2.32,5,0,636,0,0
6857,Manufacturing,5,13.03,7,2,691,0,1
6858,Manufacturing,8,45.99,10,0,707,0,1
6859,Retail,12,43.28,4,1,622,0,1
6860,Manufacturing,23,39.18,1,1,717,0,0
6861,Healthcare,12,23.15,3,1,730,1,0
6862,Retail,1,16.41,4,1,767,0,0
6863,Consulting,1,44.14,4,0,736,0,0
6864,Tech,15,33.03,4,0,710,0,0
6865,Manufacturing,17,15.13,7,0,655,0,0
6866,Consulting,2,23.43,4,0,721,0,0
6867,Healthcare,17,44.13,2,1,672,0,0
6868,Tech,20,45.22,9,0,660,0,0
6869,Consulting,9,33.14,14,1,694,1,0
6870,Tech,12,36.76,6,0,681,0,0
6871,Manufacturing,4,2.45,9,1,774,0,0
6872,Healthcare,13,30.43,4,0,658,0,1
6873,Tech,4,34.61,7,1,743,0,0
6874,Consulting,7,1.51,10,0,679,0,0
6875,Manufacturing,14,42.27,5,0,750,0,1
6876,Manufacturing,9,46.45,3,1,696,0,1
6877,Consulting,23,12.28,7,1,834,0,0
6878,Consulting,1,42.37,3,0,818,0,0
6879,Tech,1,33.44,2,0,682,0,0
6880,Retail,20,29.24,4,0,633,0,0
6881,Manufacturing,4,42.23,5,1,811,0,0
6882,Tech,1,14.64,5,1,713,0,0
6883,Consulting,22,39.65,3,0,648,0,0
6884,Tech,10,16.07,11,0,654,0,0
6885,Consulting,2,39.48,2,0,699,0,0
6886,Healthcare,21,22.83,8,2,761,0,0
6887,Consulting,24,6.29,5,0,709,0,0
6888,Consulting,15,19.39,4,1,723,0,1
6889,Consulting,3,12.06,7,0,684,0,0
6890,Retail,23,5.48,6,0,719,0,0
6891,Consulting,9,5.96,4,0,706,0,0
6892,Manufacturing,17,39.11,4,0,719,1,1
6893,Manufacturing,21,44.13,6,0,668,0,0
6894,Tech,13,46.39,3,0,706,1,0
6895,Retail,3,42.77,9,0,589,1,0
6896,Tech,4,41.6,6,1,754,0,1
6897,Manufacturing,4,3.91,7,1,652,1,0
6898,Manufacturing,11,39.61,2,0,677,0,0
6899,Healthcare,7,39.27,7,0,723,0,0
6900,Consulting,11,7.0,7,0,753,0,0
6901,Manufacturing,24,33.27,3,0,711,0,0
6902,Tech,11,22.9,5,2,659,1,1
6903,Tech,10,45.05,8,0,710,0,0
6904,Consulting,5,34.92,2,0,765,1,0
6905,Consulting,13,47.57,3,2,642,0,1
6906,Healthcare,12,5.69,3,0,668,0,0
6907,Retail,10,2.51,4,0,670,0,0
